Date;EMP;PE;CAPE;DY;Rho;MOV ;IR;RR;Y02;Y10;STP;CF;MG;RV;ED;UN;GDP;M2;CPI;DIL;YSS;NYF;_AU;_DXY;_LCP;_TY;_OIL;_MKT;_VA;_GR
9/3/06;6,3%;17,5;24,446;1,83;0,108;56,7;4,865;2,743;4,773;4,723;-0,05;-0,0502369668246445;3,9%;13,6%;18,4%;-0,0408163265306123;0,0232528972265658;0,0530389428706111;0,0283522458368646;-0,0473594289428036;0,023599;15,79906194;623,7;84,94;7607;336,552;69,24;3717,44;6374,894;3486,56
9/10/06;6,3%;17,3;24,198;1,85;0,113;56,4;4,815;2,743;4,804;4,769;-0,035;-0,0502369668246445;4,0%;13,6%;18,4%;-0,0408163265306123;0,0232528972265658;0,0530389428706111;0,0283522458368646;-0,0470336032270412;0,038484;15,79906194;609,3;85,95;7833;335,666;66,3;3685,31;6335,729;3443,935
9/17/06;6,3%;17,5;24,537;1,82;0,122;55,9;4,82;2,609;4,871;4,796;-0,075;0,210285714285714;4,0%;13,5%;18,3%;-0,1;0,0232528972265658;0,0517843905538493;0,0293024585477417;-0,0468830840359197;0,031548;16,407874012;576,15;85,99;7281;335,247;63,3;3742,52;6406,192;3520,009
9/24/06;6,4%;17,4;24,39;1,83;0,104;69,5;4,805;2,609;4,681;4,595;-0,086;0,210285714285714;3,2%;13,6%;17,9%;-0,1;0,0232528972265658;0,0517843905538493;0,0293024585477417;-0,046893284352093;0,027734;16,407874012;587,1;85,2;7601;340,841;59,79;3725,67;6400,756;3492,84
10/1/06;6,3%;17,7;24,715;1,81;0,102;63,1;4,77;2,609;4,69;4,632;-0,058;0,210285714285714;2,5%;10,6%;14,0%;-0,1;0,0232528972265658;0,0517843905538493;0,0293024585477417;-0,0452329310711348;0,025258;16,407874012;596,4;85,97;7568;340,163;62,9;3781,03;6493,827;3560,062
10/8/06;6,5%;17,8;25,069;1,8;0,103;63,7;4,815;2,609;4,745;4,694;-0,051;0,210285714285714;5,4%;12,9%;17,4%;-0,1;0,0232528972265658;0,0517843905538493;0,0293024585477417;-0,0523750063355005;0,04049;16,407874012;567,38;86,44;7494;338,81;59,68;3820,2;6559,282;3601,773
10/15/06;6,7%;18,1;25,362;1,77;0,092;60,3;4,92;2,708;4,873;4,804;-0,069;0,233568075117371;5,4%;12,9%;17,5%;-0,12;0,0232528972265658;0,0538539111064284;0,0277217741935485;-0,0523793652670883;0,0261;17,032241358;587;87,12;7508;336,265;58,69;3870,78;6643,385;3649,26
10/22/06;6,7%;18;25,38;1,77;0,109;56,6;4,96;2,708;4,874;4,782;-0,092;0,233568075117371;5,4%;12,9%;17,5%;-0,12;0,0232528972265658;0,0538539111064284;0,0277217741935485;-0,0527262571542252;0,027886;17,032241358;595;86,27;7584;337,142;57,35;3879,35;6673,142;3646,258
10/29/06;6,7%;17,9;25,548;1,76;0,111;59,5;4,975;2,708;4,75;4,674;-0,076;0,233568075117371;5,3%;12,9%;17,5%;-0,12;0,0232528972265658;0,0538539111064284;0,0277217741935485;-0,0537399378245956;0,048234;17,032241358;597,65;85,56;7478;340,248;60,75;3910,96;6717,099;3677,725
11/5/06;6,7%;17,5;25,354;1,78;0,08;60,9;4,96;2,708;4,83;4,714;-0,116;0,233568075117371;5,7%;13,1%;17,9%;-0,12;0,0232528972265658;0,0538539111064284;0,0277217741935485;-0,0555715323721748;0,034891;17,032241358;625,2;85,71;7325,5;339,518;59,13;3881,46;6655,949;3642,948
11/12/06;6,7%;17,9;25,646;1,76;0,058;63,5;4,965;2,708;4,745;4,594;-0,151;0,233568075117371;5,8%;13,1%;17,9%;-0,12;0,0232528972265658;0,0538539111064284;0,0277217741935485;-0,0557255060914522;0,031519;17,032241358;628,8;85,05;6899,5;342,935;59,66;3932,35;6738,663;3693,059
11/19/06;6,7%;18,1;25,993;1,74;0,054;65;4,955;2,757;4,776;4,605;-0,171;0,0712105798575788;5,8%;13,1%;17,9%;-0,1;0,0263454754882235;0,056525590403411;0,0261667941851569;-0,0560474661420527;0,028046;18,611511992;619,27;85,37;6765;342,606;55,9;3991,68;6822,991;3760,52
11/26/06;6,7%;18,1;26,08;1,73;0,06;63;4,91;2,757;4,74;4,55;-0,19;0,0712105798575788;6,0%;13,1%;18,1%;-0,1;0,0263454754882235;0,056525590403411;0,0261667941851569;-0,0571104612997553;0,02766;18,611511992;638,6;83,71;7122;344,406;57,93;4011,28;6804,859;3778,123
12/3/06;6,7%;18;25,93;1,74;0,043;72,2;4,895;2,757;4,524;4,429;-0,095;0,0712105798575788;5,7%;13,1%;18,8%;-0,1;0,0263454754882235;0,056525590403411;0,0261667941851569;-0,0578820090150072;0,057682;18,611511992;646,95;82,48;6968;348,022;63,43;4000,4;6829,286;3748,35
12/10/06;6,7%;18,2;26,152;1,73;0,055;71,1;4,83;2,757;4,678;4,556;-0,122;0,0712105798575788;5,7%;13,1%;18,8%;-0,1;0,0263454754882235;0,056525590403411;0,0261667941851569;-0,0595907484067781;0,036147;18,611511992;635,88;83,33;6851,5;344,855;62,06;4040,95;6868,996;3793,867
12/17/06;6,7%;18,4;26,383;1,73;0,058;64,2;4,78;2,58;4,729;4,599;-0,13;0,0597302504816957;5,7%;13,0%;18,8%;-0,102040816326531;0,0263454754882235;0,0586590508089357;0,0261391541609821;-0,0597980734937785;0,035856;20,004858037;623,67;84,06;6625,5;343,985;63,4;4082,92;6994,207;3812,57
12/24/06;6,7%;18,1;26,037;1,76;0,05;61,8;4,87;2,58;4,725;4,626;-0,099;0,0597302504816957;5,7%;13,0%;18,8%;-0,102040816326531;0,0263454754882235;0,0586590508089357;0,0261391541609821;-0,0596177045124707;0,031719;20,004858037;620,97;83,94;6310;343,542;61,81;4035,77;6949,066;3750,447
12/31/06;6,7%;18,2;26,149;1,76;0,057;66,8;4,88;2,58;4,822;4,71;-0,112;0,0597302504816957;5,8%;13,1%;18,8%;-0,102040816326531;0,0263454754882235;0,0586590508089357;0,0261391541609821;-0,0543046205454587;0,03552;20,004858037;634,5;83,72;6308;341,604;60,85;4059,35;6996,619;3765,351
1/7/07;7,3%;18,1;25,894;1,77;0,065;67,4;4,925;2,58;4,768;4,65;-0,118;0,0597302504816957;12,3%;11,3%;21,9%;-0,102040816326531;0,0263454754882235;0,0586590508089357;0,0261391541609821;-0,0589510960877944;0,042709;20,004858037;603,97;84,63;5593;343,51;56,29;4038,39;6929,346;3762,498
1/14/07;7,3%;18,4;26,333;1,74;0,049;61,2;4,96;2,58;4,885;4,774;-0,111;0,0299625468164795;12,4%;11,3%;21,9%;-0,0638297872340425;0,0263454754882235;0,0520051707998395;0,0241160708450428;-0,0590808872869495;0,038348;20,004858037;618,4;85,03;5739,5;340,504;52,96;4113,31;6984,461;3861,175
1/21/07;7,3%;18,5;26,311;1,75;0,051;57,2;5;2,76;4,929;4,775;-0,154;0,0318352059925093;12,3%;11,3%;21,9%;-0,021276595744681;0,0263454754882235;0,0576811637271362;0,0265777835871293;-0,0164935931596356;0,019497;28,079475031;631,8;84,86;5565;340,809;51,98;4116,23;7017,198;3842,945
1/28/07;6,9%;18,3;26,183;1,75;0,051;60,3;4,99;2,76;4,975;4,881;-0,094;0,0318352059925093;16,9%;11,0%;23,9%;-0,021276595744681;0,0263454754882235;0,0576811637271362;0,0265777835871293;-0,0164103787977682;0,060164;28,079475031;646,57;85,28;5774;338,336;55,38;4102,48;6998,686;3811,596
2/4/07;6,5%;18,5;26,532;1,73;0,063;56,1;5,01;2,76;4,943;4,83;-0,113;0,0318352059925093;15,7%;10,8%;23,7%;-0,021276595744681;0,0263454754882235;0,0576811637271362;0,0265777835871293;-0,0147238574934634;0,045376;28,079475031;643,57;84,96;5306;339,976;59,01;4185,55;7145,789;3879,122
2/11/07;6,7%;18,3;26,343;1,75;0,068;60,1;5,015;2,76;4,918;4,784;-0,134;0,0318352059925093;15,7%;10,9%;23,8%;-0,021276595744681;0,0263454754882235;0,0576811637271362;0,0265777835871293;-0,0142097753496069;0,054974;28,079475031;663,55;84,87;5540;340,949;59,86;4162,09;7108,609;3851,646
2/18/07;6,7%;18,4;26,62;1,73;0,073;60,7;5,035;2,827;4,84;4,692;-0,148;0,082765335929893;15,7%;10,9%;23,8%;-0,0625;0,0157672279068473;0,056197906642782;0,0271886244795461;-0,0166398936998207;0,065142;29,089404669;664,72;84,09;5784;343,594;59,38;4212,2;7199,917;3901,721
2/25/07;6,7%;18,4;26,535;1,74;0,056;57,8;5,05;2,827;4,808;4,68;-0,128;0,082765335929893;15,7%;10,8%;23,6%;-0,0625;0,0157672279068473;0,056197906642782;0,0271886244795461;-0,0161272594089051;0,04503;29,089404669;685,97;84,07;6276;344,225;60,28;4205,18;7156,595;3909,555
3/4/07;6,6%;17,6;25,123;1,82;-0,062;76,7;4,975;2,827;4,544;4,517;-0,027;0,082765335929893;15,8%;10,7%;23,6%;-0,0625;0,0157672279068473;0,056197906642782;0,0271886244795461;-0,0154957301047284;0,160019;29,089404669;650,17;83,74;6003;349,01;61,58;4023,72;6876,757;3718,629
3/11/07;6,7%;17,7;25,372;1,82;-0,094;63,6;4,945;2,827;4,656;4,593;-0,063;0,082765335929893;15,8%;10,8%;23,6%;-0,0625;0,0157672279068473;0,056197906642782;0,0271886244795461;-0,0160028894774861;0,110088;29,089404669;652,17;84,24;6120;347,214;60,06;4069,77;6952,457;3762,125
3/18/07;6,7%;17,5;25,057;1,84;-0,107;67;4,895;2,696;4,587;4,547;-0,04;0,00651162790697679;15,8%;10,7%;23,6%;-0,0638297872340425;0,0157672279068473;0,0589278064201615;0,0250479399369468;-0,0179527029192167;0,104012;27,652326169;653,1;83,23;6670;348,763;57,06;4025,36;6866,845;3728,729
3/25/07;6,7%;18,1;25,901;1,78;-0,122;68,7;4,92;2,696;4,598;4,614;0,016;0,00651162790697679;15,8%;10,8%;23,7%;-0,0638297872340425;0,0157672279068473;0,0589278064201615;0,0250479399369468;-0,0174559814221689;0,094427;27,652326169;657,88;83,28;6787;347,237;61,07;4167,17;7132,951;3848,988
4/1/07;6,5%;17,9;25,615;1,8;-0,144;67,9;4,915;2,696;4,579;4,652;0,073;0,00651162790697679;11,0%;8,6%;18,7%;-0,0638297872340425;0,0157672279068473;0,0589278064201615;0,0250479399369468;-0,0187077485910524;0,046708;27,652326169;663,85;82,93;6916;346,521;65,94;4127,51;7079,192;3798,459
4/8/07;6,7%;18,2;25,831;1,76;-0,149;64;4,9;2,696;4,739;4,754;0,015;0,00651162790697679;8,3%;9,6%;19,3%;-0,0638297872340425;0,0157672279068473;0,0589278064201615;0,0250479399369468;-0,0203595870623129;0,04099;27,652326169;675,5;82,99;7392;344,078;64,26;4195,52;7175,536;3875,795
4/15/07;6,7%;18,3;25,943;1,76;-0,159;57,8;4,88;2,69;4,758;4,762;0,004;-0,0318761384335154;8,3%;9,6%;19,3%;-0,0425531914893618;0,0157672279068473;0,0637294509982518;0,0241545893719806;-0,020765642257211;0,048674;24,040621682;684,3;82,13;7753;344,17;63,63;4219,93;7216,909;3900,421
4/22/07;6,7%;18,7;26,401;1,73;-0,143;59,1;4,84;2,69;4,645;4,674;0,029;-0,0318761384335154;8,3%;9,6%;19,3%;-0,0425531914893618;0,0157672279068473;0,0637294509982518;0,0241545893719806;-0,0253983044887575;0,077712;24,040621682;692,05;81,64;8005;346,851;63,56;4300,67;7374,967;3976,449
4/29/07;7,0%;18,7;26,52;1,73;-0,155;57,8;4,795;2,69;4,663;4,702;0,039;-0,0318761384335154;7,3%;9,8%;19,0%;-0,0425531914893618;0,0157672279068473;0,0637294509982518;0,0241545893719806;-0,0203572460225313;0,048715;24,040621682;677,2;81,53;7801;346,404;66,45;4326,25;7422,545;4006,865
5/6/07;7,0%;18,7;26,477;1,72;-0,163;57,1;4,745;2,69;4,661;4,642;-0,019;-0,0318761384335154;7,2%;9,7%;18,9%;-0,0425531914893618;0,0157672279068473;0,0637294509982518;0,0241545893719806;-0,022280701473645;0,04785;24,040621682;690,2;81,74;8375;348,33;61,89;4351,84;7495,789;4029,525
5/13/07;7,2%;18,6;26,456;1,72;-0,148;52,4;4,72;2,69;4,696;4,671;-0,025;-0,0318761384335154;7,2%;9,8%;19,0%;-0,0425531914893618;0,0157672279068473;0,0637294509982518;0,0241545893719806;-0,0219164746626788;0,061668;24,040621682;672,35;82,12;7955;347,409;62,35;4354,59;7520,841;4023,443
5/20/07;7,1%;18,3;26,635;1,71;-0,145;56,7;4,695;2,513;4,813;4,804;-0,009;0,0362941738299905;7,1%;9,8%;19,0%;-0,0434782608695651;0,0193438022669836;0,0647078679718802;0,0226831896551725;-0,0214822100197988;0,067239;24,13101131;662,05;82,2;7336;344,017;64,93;4390,62;7611,393;4059,216
5/27/07;7,1%;18,2;26,515;1,72;-0,134;56,9;4,77;2,513;4,846;4,862;0,016;0,0362941738299905;7,1%;9,6%;18,5%;-0,0434782608695651;0,0193438022669836;0,0647078679718802;0,0226831896551725;-0,0213164773141448;0,045477;24,13101131;655,3;82,33;7270;342,748;64,59;4377,39;7574,124;4045,038
6/3/07;6,9%;18,5;26,866;1,69;-0,138;58;4,65;2,513;4,971;4,951;-0,02;0,0362941738299905;7,1%;9,5%;19,5%;-0,0434782608695651;0,0193438022669836;0,0647078679718802;0,0226831896551725;-0,0210641770183595;0,054443;24,13101131;668,35;82,32;7540;340,655;65,09;4450,54;7663,343;4118,894
6/10/07;6,9%;18,1;26,314;1,72;-0,094;79,1;4,635;2,513;5,001;5,116;0,115;0,0362941738299905;7,1%;9,6%;19,5%;-0,0434782608695651;0,0193438022669836;0,0647078679718802;0,0226831896551725;-0,0210979097062419;0,142388;24,13101131;646,9;82,69;7220;336,607;64,78;4365,48;7504,117;4051,543
6/17/07;7,5%;18,4;26,684;1,7;-0,054;70,6;4,45;2,259;5,032;5,168;0,136;-0,000948766603415696;7,0%;9,7%;19,6%;0;0,0193438022669836;0,0636329139788085;0,0218218562552406;-0,0211135241158692;0,153269;25,588975694;654,05;82,85;7582;335,56;68,04;4433,42;7634,868;4120,877
6/24/07;7,5%;18,1;26,145;1,74;-0,058;76,3;4,595;2,259;4,917;5,138;0,221;-0,000948766603415696;6,8%;9,8%;20,0%;0;0,0193438022669836;0,0636329139788085;0,0218218562552406;-0,0214765413112593;0,144434;25,588975694;653;82,34;7498;336,658;68,85;4350,41;7455,014;4060,824
7/1/07;7,1%;18,1;26,131;1,73;-0,038;77,5;4,675;2,259;4,868;5,033;0,165;-0,000948766603415696;6,6%;7,4%;16,5%;0;0,0193438022669836;0,0636329139788085;0,0218218562552406;-0,020421545441615;0,115606;25,588975694;650,45;81,92;7678;339,765;70,47;4354,49;7468,749;4055,752
7/8/07;7,1%;18,5;26,617;1,71;-0,036;74,4;4,8;2,259;4,985;5,194;0,209;-0,000948766603415696;7,2%;9,4%;18,8%;0;0,0193438022669836;0,0636329139788085;0,0218218562552406;-0,0253247869979123;0,096523;25,588975694;652,7;81,47;7966;335,855;72,8;4440,88;7584,841;4148,608
7/15/07;7,1%;18,7;26,934;1,69;-0,047;73,1;4,81;2,619;4,919;5,105;0,186;0,0457943925233646;7,2%;9,4%;18,8%;0;0,0193438022669836;0,0616658930022049;0,0216829208106688;-0,0253689743962839;0,12285;29,523778392;665,9;80,58;7983,5;338,522;73,89;4500,48;7685,313;4205,108
7/22/07;7,1%;18,4;26,583;1,71;-0,055;72,2;4,83;2,619;4,766;4,956;0,19;0,0457943925233646;7,2%;9,4%;18,8%;0;0,0193438022669836;0,0616658930022049;0,0216829208106688;-0,0270356400053621;0,061466;29,523778392;682,7;80,29;8206;342,758;75,53;4448,3;7564,506;4179,107
7/29/07;7,1%;17,4;25,254;1,82;-0,145;92,6;4,715;2,619;4,547;4,784;0,237;0,0457943925233646;7,2%;9,4%;18,8%;0;0,0193438022669836;0,0616658930022049;0,0216829208106688;-0,0269957776411839;0,18986;29,523778392;662,7;80,95;7866;347,681;77,03;4232,15;7153,333;3995,652
8/5/07;7,2%;17;24,871;1,85;-0,224;95,4;4,685;2,619;4,453;4,699;0,246;0,0457943925233646;7,4%;9,1%;18,5%;0;0,0193438022669836;0,0616658930022049;0,0216829208106688;-0,0281179670898009;0,182961;29,523778392;670,1;80,18;7804;350,294;75,41;4166,68;6994,535;3946,671
8/12/07;7,2%;16,7;25,175;1,83;-0,245;116,4;4,42;2,619;4,422;4,776;0,354;0,0457943925233646;7,4%;9,1%;18,6%;0;0,0193438022669836;0,0616658930022049;0,0216829208106688;-0,0276324539834822;0,252683;29,523778392;674,75;80,68;7592;347,875;71,49;4224,4;7138,435;3985,523
8/19/07;7,2%;16,6;25,004;1,84;-0,275;106,9;3,635;1,763;4,147;4,666;0,519;0,0538922155688622;7,4%;9,1%;18,6%;-0,021276595744681;0,0236803091678206;0,0678257353684424;0,0208812732118202;-0,0273618536888685;0,329596;34,508099601;656,75;81,43;7108;351,136;71,9;4202,48;7172,243;3916,913
8/26/07;7,2%;17;25,618;1,8;-0,26;104,4;4,145;1,763;4,291;4,628;0,337;0,0538922155688622;7,6%;9,1%;18,3%;-0,021276595744681;0,0236803091678206;0,0678257353684424;0,0208812732118202;-0,0275561872898921;0,195213;34,508099601;661,95;80,67;7403;352,485;71,17;4312,58;7320,176;4024,783
9/2/07;7,0%;17;25,512;1,81;-0,266;111;5;1,763;4,153;4,541;0,388;0,0538922155688622;7,4%;9,1%;18,7%;-0,021276595744681;0,0236803091678206;0,0678257353684424;0,0208812732118202;-0,0274297483140159;0,260937;34,508099601;672,6;80,79;7536;355,223;73,98;4301,6;7240,685;4047,8
9/9/07;6,9%;16,8;25,085;1,83;-0,269;116,9;3,975;1,763;3,896;4,364;0,468;0,0538922155688622;7,4%;9,1%;18,7%;-0,021276595744681;0,0236803091678206;0,0678257353684424;0,0208812732118202;-0,027636381234297;0,247839;34,508099601;703,3;79,96;7239;360,495;76,7;4248,11;7135,055;4003,369
9/16/07;6,9%;17,1;25,549;1,8;-0,299;123,4;3,895;1,696;4,045;4,462;0,417;-0,060434372049103;7,3%;9,1%;18,7%;0,0444444444444445;0,0236803091678206;0,0662505034232783;0,0210227212032517;-0,0276463053837542;0,182169;34,603545224;714,7;79,62;7613,5;358,03;79,14;4333,53;7308,744;4074,93
9/23/07;6,8%;17,6;26,189;1,76;-0,332;103,2;3,685;1,696;4,062;4,63;0,568;-0,060434372049103;8,2%;9,0%;19,1%;0,0444444444444445;0,0236803091678206;0,0662505034232783;0,0210227212032517;-0,0279887031992276;0,245561;34,603545224;733,2;78,6;7929;353,659;83,38;4449,24;7526,938;4178,987
9/30/07;6,2%;17,6;26,245;1,74;-0,331;103,7;3,695;1,696;3,956;4,577;0,621;-0,060434372049103;7,8%;8,9%;18,8%;0,0444444444444445;0,0236803091678206;0,0662505034232783;0,0210227212032517;-0,0246144513095787;0,119724;34,603545224;743,5;77,72;8087;355,444;81,64;4465,77;7487,44;4216,521
10/7/07;6,2%;18;26,686;1,71;-0,319;98,1;3,875;1,696;4,076;4,64;0,564;-0,060434372049103;4,9%;8,8%;15,7%;0,0444444444444445;0,0236803091678206;0,0662505034232783;0,0210227212032517;-0,022640488045226;0,149282;34,603545224;737;78,31;8269;354,015;81,2;4557,64;7672,54;4290,819
10/14/07;5,9%;18;26,796;1,7;-0,328;79,6;4,085;1,696;4,219;4,684;0,465;-0,0532825880114176;4,9%;8,7%;15,6%;0,0681818181818181;0,0236803091678206;0,0587428767299369;0,0190523914109646;-0,0258779138180864;0,09686;34,603545224;747,9;78,22;8112,5;353,103;83,73;4583,75;7644,669;4334,858
10/21/07;5,9%;17,4;25,765;1,77;-0,351;95,8;3,72;1,985;3,802;4,4;0,598;-0,0941960038058991;4,9%;8,7%;15,6%;0,0681818181818181;0,0236803091678206;0,0608994958367255;0,0215685438300957;-0,0299141122332516;0,22758;37,069610714;761,75;77,41;7912,5;361,288;88,58;4414,28;7301,881;4185,285
10/28/07;5,9%;17,9;26,329;1,74;-0,377;102;3,84;1,985;3,757;4,389;0,632;-0,0941960038058991;5,1%;8,7%;15,6%;0,0681818181818181;0,0236803091678206;0,0608994958367255;0,0215685438300957;-0,0311385885565283;0,163749;37,069610714;778,35;77,03;7905,5;361,875;91,73;4517,85;7459,96;4292,512
11/4/07;5,9%;17,6;25,748;1,76;-0,384;103,6;3,505;1,985;3,64;4,29;0,65;-0,0941960038058991;4,8%;8,6%;15,4%;0,0681818181818181;0,0236803091678206;0,0608994958367255;0,0215685438300957;-0,0312424835579729;0,188402;37,069610714;796,7;76,34;7438;364,966;95,81;4451,14;7220,035;4290,698
11/11/07;6,0%;17,8;24,813;1,83;-0,399;109,9;3,19;1,985;3,436;4,219;0,783;-0,0941960038058991;4,8%;8,6%;15,4%;0,0681818181818181;0,0236803091678206;0,0608994958367255;0,0215685438300957;-0,0324036915700512;0,247789;37,069610714;831,6;75,4;7000,5;367,101;96,36;4295,86;7010,907;4105,802
11/18/07;6,0%;17,9;24,862;1,83;-0,405;99,1;3,335;1,019;3,33;4,15;0,82;-0,1661918328585;4,8%;8,6%;15,4%;0,0444444444444445;0,0213336573993488;0,0591712612971069;0,023390567082783;-0,0326351451544811;0,277243;40,727574242;790,1;75,83;7002;369,317;94,81;4310,17;7006,453;4138,534
11/25/07;6,0%;17,7;24,496;1,86;-0,441;112,1;3,13;1,019;3,08;4,015;0,935;-0,1661918328585;4,6%;8,5%;14,9%;0,0444444444444445;0,0213336573993488;0,0591712612971069;0,023390567082783;-0,0335126582278481;0,264134;40,727574242;816,4;75,05;6677,5;373,678;98,24;4252,74;6897,139;4098,189
12/2/07;6,0%;18,2;25,185;1,8;-0,431;131,5;3,09;1,019;3,037;3,969;0,932;-0,1661918328585;3,7%;8,4%;12,8%;0,0444444444444445;0,0213336573993488;0,0591712612971069;0,023390567082783;-0,0335137989155819;0,342091;40,727574242;782,65;76,15;6960,5;375,35;88,6;4378,43;7125,84;4196,337
12/9/07;6,0%;18,5;25,595;1,78;-0,429;140;2,955;1,019;3,114;4,119;1,005;-0,1661918328585;3,7%;8,5%;12,9%;0,0444444444444445;0,0213336573993488;0,0591712612971069;0,023390567082783;-0,0313029494631198;0,26704;40,727574242;797,25;76,29;6858;371,128;88,23;4452,77;7233,207;4279,539
12/16/07;6,0%;18,1;24,925;1,84;-0,421;139,4;2,805;0,588;3,289;4,233;0,944;-0,176363636363636;3,7%;8,5%;12,9%;0,136363636363636;0,0213336573993488;0,057033092752927;0,0243565198893854;-0,0313728905860163;0,335105;39,417414623;790,65;77,44;6491;368,051;91,31;4342,15;7028,866;4193,202
12/23/07;6,0%;18,3;25,164;1,83;-0,404;145,5;2,88;0,588;3,193;4,17;0,977;-0,176363636363636;3,7%;8,5%;12,9%;0,136363636363636;0,0213336573993488;0,057033092752927;0,0243565198893854;-0,0316408609257507;0,28756;39,417414623;811,15;77,72;6766;370,179;93,19;4389,78;7100,758;4250,188
12/30/07;6,0%;18,3;25,046;1,84;-0,413;144;3,075;0,588;3,122;4,095;0,973;-0,176363636363636;3,8%;8,4%;12,9%;0,136363636363636;0,0213336573993488;0,057033092752927;0,0243565198893854;-0,0365359151593193;0,280855;39,417414623;836,65;76,22;6800;372,709;96,03;4375,14;7071,627;4235,049
1/6/08;4,5%;17,5;23,786;1,92;-0,442;138,1;3,12;0,588;2,734;3,854;1,12;-0,176363636363636;-12,7%;9,7%;4,4%;0,136363636363636;0,0213336573993488;0,057033092752927;0,0243565198893854;-0,0308147513144041;0,297919;39,417414623;857,95;75,79;6873,5;380,216;97,9;4181,41;6801,608;4017,769
1/13/08;4,5%;17,3;23,542;1,94;-0,463;130,9;3,02;0,588;2,594;3,806;1,212;-0,176363636363636;-12,8%;9,7%;4,4%;0,136363636363636;0,0213336573993488;0,057033092752927;0,0243565198893854;-0,0305949377921406;0,281279;39,417414623;896,15;75,98;7281;381,945;92,74;4144,1;6797,255;3952,247
1/20/08;4,5%;16,8;22,301;1,99;-0,487;137,1;2,77;0,848;2,345;3,645;1,3;-0,207803992740472;-12,7%;9,7%;4,4%;0,0869565217391306;0,0213336573993488;0,0560808058103761;0,0247861978227193;-0,0254103462162723;0,325926;37,846653307;882,45;76,38;7171;387,163;90,55;3930,81;6384,972;3767,314
1/27/08;4,5%;17;22,431;1,98;-0,509;178,8;2,22;0,848;2,204;3,585;1,381;-0,207803992740472;-12,7%;9,7%;4,4%;0,0869565217391306;0,0213336573993488;0,0560808058103761;0,0247861978227193;-0,0249794409568709;0,390722;37,846653307;912,45;75,97;7036;389,291;90,37;3958,82;6456,559;3764,097
2/3/08;4,8%;17,9;23,412;1,9;-0,512;144,7;2,08;0,848;2,09;3,598;1,508;-0,207803992740472;-12,3%;9,7%;4,4%;0,0869565217391306;0,0213336573993488;0,0560808058103761;0,0247861978227193;-0,0285316110714048;0,304874;37,846653307;910,45;75,45;7240,5;389,132;89,03;4149,34;6829,366;3920,013
2/10/08;4,5%;17;22,403;1,99;-0,506;153;2,18;0,848;1,935;3,642;1,707;-0,207803992740472;-12,3%;9,6%;4,3%;0,0869565217391306;0,0213336573993488;0,0560808058103761;0,0247861978227193;-0,028787690073404;0,360244;37,846653307;919,35;76,67;7736;387,887;91,77;3975,65;6476,344;3772,908
2/17/08;4,5%;17,4;22,68;1,97;-0,494;146,6;2,16;-0,052;1,913;3,777;1,864;-0,31294964028777;-12,3%;9,6%;4,3%;0,088888888888889;0,0139248317524743;0,0658368725733429;0,022965879265092;-0,0271993498397447;0,318803;40,080133506;908,45;76,1;7751,5;383,666;95,57;4029,83;6560,313;3831,468
2/24/08;4,5%;17,3;22,706;1,98;-0,482;161,5;2,16;-0,052;1,977;3,779;1,802;-0,31294964028777;-12,3%;9,5%;4,0%;0,088888888888889;0,0139248317524743;0,0658368725733429;0,022965879265092;-0,028767069668221;0,305797;40,080133506;943,65;75,52;8374,5;383,868;99,03;4039,63;6570,961;3847,975
3/2/08;4,5%;17;22,349;2,01;-0,48;155,2;1,795;-0,052;1,642;3,53;1,888;-0,31294964028777;-12,8%;9,4%;3,9%;0,088888888888889;0,0139248317524743;0,0658368725733429;0,022965879265092;-0,0294293437269395;0,452256;40,080133506;970,77;73,71;8502;392,163;101,78;3981,37;6423,49;3811,214
3/9/08;4,5%;16,5;21,531;2,07;-0,493;172,6;1,425;-0,052;1,506;3,539;2,033;-0,31294964028777;-12,8%;9,4%;3,9%;0,088888888888889;0,0139248317524743;0,0658368725733429;0,022965879265092;-0,0291420125583012;0,407163;40,080133506;975,85;73,03;8640;392,15;105,12;3873,89;6207,747;3730,066
3/16/08;4,5%;16,4;21,402;2,09;-0,498;167,2;1,17;-1,047;1,417;3,418;2,001;-0,3909426987061;-12,8%;9,4%;3,9%;0,159090909090909;0,0139248317524743;0,0700036271309394;0,0238862759604714;-0,0295324952890601;0,509772;41,713106047;999,35;71,66;8484;396,369;110,03;3855,65;6201,618;3712,37
3/23/08;4,9%;16,9;21,959;2,04;-0,481;158,6;0,605;-1,047;1,538;3,328;1,79;-0,3909426987061;-12,5%;9,8%;4,4%;0,159090909090909;0,0139248317524743;0,0700036271309394;0,0238862759604714;-0,0302457682756258;0,565594;41,713106047;923,15;72,75;7972;399,576;102,57;3961,1;6500,787;3761,23
3/30/08;4,9%;16,8;21,791;2,05;-0,488;145,9;1,35;-1,047;1,675;3,464;1,789;-0,3909426987061;-12,4%;9,7%;4,4%;0,159090909090909;0,0139248317524743;0,0700036271309394;0,0238862759604714;-0,0296302523203088;0,486479;41,713106047;927,85;71,68;8521;395,362;105,59;3935,77;6375,723;3766,785
